order_item_id,order_id,product_id,quantity,unit_price,discount
1675,747,45,2,212.68,0.1
1676,747,56,1,529.61,0.1
1677,747,19,1,777.06,0.05
1678,747,15,1,269.11,0.0
1679,748,1,3,1223.71,0.0
1680,749,37,3,858.94,0.05
1681,749,31,1,861.0,0.0
1682,749,13,2,722.89,0.0
1683,750,59,1,698.91,0.0
1684,750,68,1,243.23,0.2
1685,751,11,1,427.22,0.1
1686,751,15,3,269.11,0.1
1687,752,10,1,767.94,0.05
1688,752,23,3,927.42,0.0
1689,752,26,3,1693.23,0.05
1690,753,61,2,15.25,0.0
1691,753,30,3,1285.27,0.0
1692,754,9,2,1413.9,0.1
1693,754,54,3,563.51,0.1
1694,754,25,1,1883.96,0.15
1695,755,17,3,791.03,0.0
1696,756,27,3,2117.33,0.05
1697,756,48,3,778.9,0.0
1698,757,64,1,257.94,0.05
1699,757,1,2,1223.71,0.05
1700,758,45,3,212.68,0.0
1701,759,15,3,269.11,0.0
1702,759,22,2,1168.73,0.0
1703,759,42,1,415.72,0.05
1704,760,15,1,269.11,0.0
1705,761,68,2,243.23,0.05
1706,762,59,3,698.91,0.0
1707,762,48,2,778.9,0.15
1708,763,1,3,1223.71,0.0
1709,763,62,3,57.48,0.1
1710,763,14,3,1221.37,0.0
1711,763,67,1,149.05,0.0
1712,764,21,2,2183.44,0.2
1713,764,52,3,838.96,0.05
1714,764,42,2,415.72,0.15
1715,764,15,1,269.11,0.2
1716,765,18,3,1824.52,0.0
1717,766,69,2,159.6,0.1
1718,767,48,2,778.9,0.0
1719,767,30,1,1285.27,0.0
1720,768,36,1,737.92,0.0
1721,768,64,1,257.94,0.0
1722,769,15,2,269.11,0.05
1723,769,66,1,57.22,0.1
1724,769,4,1,888.26,0.05
1725,770,51,3,275.03,0.05
1726,770,62,1,57.48,0.0
1727,770,40,2,452.35,0.0
1728,771,28,1,862.43,0.05
1729,771,43,2,488.15,0.15
1730,771,11,2,427.22,0.0
1731,771,2,3,501.92,0.15
1732,772,37,3,858.94,0.0
1733,772,20,2,975.19,0.05
1734,772,38,2,388.12,0.0
1735,772,64,3,257.94,0.0
1736,773,36,1,737.92,0.0
1737,773,2,3,501.92,0.2
1738,773,9,2,1413.9,0.05
1739,773,51,3,275.03,0.0
1740,774,38,3,388.12,0.0
1741,774,37,3,858.94,0.0
1742,775,15,3,269.11,0.2
1743,775,16,2,2083.72,0.0
1744,775,25,1,1883.96,0.2
1745,776,31,1,861.0,0.0
1746,776,5,2,386.74,0.0
1747,776,39,3,215.23,0.0
1748,777,69,2,159.6,0.05
1749,777,54,3,563.51,0.05
1750,778,25,2,1883.96,0.1
1751,778,35,1,1435.25,0.05
1752,778,8,3,1443.84,0.0
1753,779,56,3,529.61,0.05
1754,779,20,2,975.19,0.0
1755,779,32,3,437.67,0.0
1756,780,30,3,1285.27,0.1
1757,780,38,2,388.12,0.0
1758,781,66,3,57.22,0.05
1759,781,22,2,1168.73,0.1
1760,781,32,2,437.67,0.0
1761,782,49,1,436.75,0.1
1762,782,25,3,1883.96,0.05
1763,782,37,3,858.94,0.0
1764,783,59,2,698.91,0.0
1765,783,54,1,563.51,0.05
1766,783,23,2,927.42,0.15
1767,784,15,3,269.11,0.05
1768,785,42,3,415.72,0.05
1769,785,39,3,215.23,0.0
1770,785,48,2,778.9,0.0
1771,786,17,1,791.03,0.0
1772,787,18,3,1824.52,0.05
1773,787,64,3,257.94,0.0
1774,787,53,2,930.36,0.1
1775,787,70,1,154.12,0.0
1776,788,44,2,187.21,0.05
1777,788,28,1,862.43,0.0
1778,789,43,1,488.15,0.0
1779,789,6,2,1049.63,0.1
1780,790,10,1,767.94,0.1
1781,791,7,2,1377.26,0.1
1782,791,39,1,215.23,0.15
1783,791,35,3,1435.25,0.0
1784,792,36,3,737.92,0.1
1785,792,21,3,2183.44,0.0
1786,793,42,2,415.72,0.0
1787,793,38,2,388.12,0.15
1788,793,65,1,70.93,0.0
1789,794,18,2,1824.52,0.0
1790,795,40,3,452.35,0.0
1791,795,7,2,1377.26,0.0
1792,796,48,2,778.9,0.0
1793,796,50,2,118.49,0.05
1794,796,54,1,563.51,0.05
1795,796,17,3,791.03,0.0
1796,796,5,3,386.74,0.05
1797,797,65,2,70.93,0.0
1798,797,57,3,951.01,0.0
1799,797,9,3,1413.9,0.0
1800,798,22,1,1168.73,0.0
1801,798,59,3,698.91,0.15
1802,798,2,1,501.92,0.05
1803,799,4,3,888.26,0.1
1804,800,40,1,452.35,0.1
1805,800,20,1,975.19,0.0
1806,801,30,1,1285.27,0.0
1807,801,24,1,772.31,0.0
1808,801,5,3,386.74,0.0
1809,801,52,2,838.96,0.05
1810,801,38,1,388.12,0.05
1811,802,34,3,547.42,0.0
1812,802,35,2,1435.25,0.1
1813,802,62,1,57.48,0.15
1814,802,54,3,563.51,0.0
1815,803,33,1,889.22,0.0
1816,803,57,2,951.01,0.0
1817,803,26,3,1693.23,0.0
1818,803,49,2,436.75,0.0
1819,804,64,3,257.94,0.0
1820,805,70,2,154.12,0.1
1821,806,44,3,187.21,0.0
1822,807,66,3,57.22,0.0
1823,807,4,2,888.26,0.0
1824,807,14,3,1221.37,0.0
1825,808,10,1,767.94,0.1
1826,808,56,3,529.61,0.05
1827,808,32,2,437.67,0.05
1828,809,11,1,427.22,0.1
1829,810,28,3,862.43,0.0
1830,810,12,3,1306.73,0.0
1831,810,69,1,159.6,0.1
1832,811,69,3,159.6,0.1
1833,811,31,3,861.0,0.05
1834,811,14,1,1221.37,0.1
1835,812,46,3,246.91,0.0
1836,813,63,2,238.99,0.15
1837,813,23,2,927.42,0.1
1838,813,43,2,488.15,0.05
1839,814,51,3,275.03,0.1
1840,814,59,1,698.91,0.1
1841,814,24,3,772.31,0.0
1842,815,36,3,737.92,0.1
1843,816,30,1,1285.27,0.15
1844,816,37,2,858.94,0.1
1845,816,66,2,57.22,0.15
1846,817,69,2,159.6,0.0
1847,818,65,3,70.93,0.15
1848,818,32,1,437.67,0.0
1849,818,68,1,243.23,0.2
1850,818,23,3,927.42,0.05
1851,819,12,2,1306.73,0.05
1852,819,13,2,722.89,0.0
1853,820,53,3,930.36,0.0
1854,820,49,2,436.75,0.0
1855,820,40,1,452.35,0.2
1856,820,22,3,1168.73,0.0
1857,821,30,1,1285.27,0.1
1858,822,37,3,858.94,0.0
1859,822,62,3,57.48,0.1
1860,822,45,3,212.68,0.0
1861,823,22,2,1168.73,0.0
1862,823,6,3,1049.63,0.1
1863,824,2,1,501.92,0.0
1864,824,33,3,889.22,0.0
1865,824,60,1,32.21,0.1
1866,825,10,1,767.94,0.15
1867,825,17,3,791.03,0.15
1868,825,66,1,57.22,0.0
1869,826,44,3,187.21,0.05
1870,826,29,1,828.29,0.05
1871,827,44,2,187.21,0.0
1872,827,10,2,767.94,0.0
1873,828,51,1,275.03,0.0
1874,829,17,1,791.03,0.0
1875,830,19,1,777.06,0.0
1876,831,20,1,975.19,0.1
1877,832,63,2,238.99,0.0
1878,832,42,2,415.72,0.0
1879,832,4,2,888.26,0.1
1880,832,32,1,437.67,0.05
1881,833,24,1,772.31,0.0
1882,833,68,3,243.23,0.0
1883,833,36,2,737.92,0.05
1884,833,6,1,1049.63,0.0
1885,834,40,2,452.35,0.1
1886,834,43,2,488.15,0.1
1887,834,31,2,861.0,0.0
1888,834,21,3,2183.44,0.0
1889,834,58,3,432.03,0.0
1890,835,3,3,1424.23,0.15
1891,835,61,2,15.25,0.0
1892,835,39,3,215.23,0.0
1893,836,28,3,862.43,0.1
1894,836,10,1,767.94,0.15
1895,836,21,3,2183.44,0.2
1896,837,51,1,275.03,0.0
1897,838,4,1,888.26,0.1
1898,838,25,2,1883.96,0.0
1899,838,42,1,415.72,0.0
1900,839,38,1,388.12,0.05
1901,840,4,3,888.26,0.1
1902,840,69,2,159.6,0.0
1903,841,47,3,265.05,0.0
1904,842,69,3,159.6,0.0
1905,842,52,1,838.96,0.0
1906,843,50,3,118.49,0.0
1907,843,27,3,2117.33,0.15
1908,843,7,1,1377.26,0.0
1909,844,37,1,858.94,0.1
1910,844,36,2,737.92,0.0
1911,845,10,1,767.94,0.05
1912,845,22,1,1168.73,0.2
1913,845,68,3,243.23,0.0
1914,846,27,3,2117.33,0.15
1915,847,68,1,243.23,0.15
1916,848,8,2,1443.84,0.05
1917,848,5,2,386.74,0.0
1918,849,32,2,437.67,0.15
1919,849,43,1,488.15,0.0
1920,850,62,2,57.48,0.0
1921,850,52,3,838.96,0.0
1922,850,45,3,212.68,0.1
1923,851,68,2,243.23,0.0
1924,851,15,1,269.11,0.05
1925,852,7,3,1377.26,0.05
1926,852,8,3,1443.84,0.05
1927,852,64,2,257.94,0.0
1928,852,28,1,862.43,0.0
1929,853,2,1,501.92,0.0
1930,853,62,1,57.48,0.05
1931,854,38,3,388.12,0.0
1932,854,48,3,778.9,0.0
1933,855,28,2,862.43,0.15
1934,855,12,3,1306.73,0.0
1935,855,22,1,1168.73,0.15
1936,855,6,1,1049.63,0.0
1937,856,24,2,772.31,0.05
1938,856,64,2,257.94,0.1
1939,856,15,2,269.11,0.0
1940,857,62,1,57.48,0.1
1941,858,30,1,1285.27,0.0
1942,858,56,3,529.61,0.0
1943,859,1,1,1223.71,0.0
1944,860,47,3,265.05,0.0
1945,860,20,3,975.19,0.0
1946,861,59,2,698.91,0.1
1947,861,9,1,1413.9,0.0
1948,862,23,3,927.42,0.1
1949,863,35,2,1435.25,0.2
1950,863,14,2,1221.37,0.0
1951,864,11,2,427.22,0.0
1952,864,61,2,15.25,0.1
1953,864,49,1,436.75,0.05
1954,865,39,3,215.23,0.2
1955,866,12,1,1306.73,0.0
1956,866,47,3,265.05,0.0
1957,866,55,2,902.48,0.1
1958,867,25,2,1883.96,0.0
1959,867,48,3,778.9,0.05
1960,868,49,3,436.75,0.05
1961,868,25,3,1883.96,0.0
1962,868,33,3,889.22,0.1
1963,869,43,3,488.15,0.1
1964,869,30,1,1285.27,0.05
1965,869,1,2,1223.71,0.2
1966,870,9,1,1413.9,0.0
1967,870,60,2,32.21,0.0
1968,870,39,1,215.23,0.0
1969,871,50,2,118.49,0.1
1970,871,47,2,265.05,0.0
1971,872,47,1,265.05,0.0
1972,872,20,2,975.19,0.05
1973,873,60,3,32.21,0.0
1974,873,17,1,791.03,0.0
1975,874,68,1,243.23,0.0
1976,874,69,3,159.6,0.1
1977,874,21,3,2183.44,0.0
1978,874,46,1,246.91,0.15
1979,874,26,1,1693.23,0.15
1980,875,39,1,215.23,0.05
1981,875,19,2,777.06,0.1
1982,876,14,3,1221.37,0.0
1983,876,52,2,838.96,0.1
1984,876,11,1,427.22,0.0
1985,876,25,3,1883.96,0.0
1986,877,66,1,57.22,0.2
1987,877,23,3,927.42,0.05
1988,877,2,2,501.92,0.0
1989,878,16,3,2083.72,0.1
1990,878,44,3,187.21,0.1
1991,879,17,3,791.03,0.15
1992,880,55,3,902.48,0.1
1993,880,39,1,215.23,0.0
1994,880,45,1,212.68,0.1
1995,881,55,3,902.48,0.0
1996,881,20,1,975.19,0.15
1997,882,22,3,1168.73,0.1
1998,882,21,1,2183.44,0.0
1999,883,30,1,1285.27,0.0
2000,883,46,2,246.91,0.2
2001,884,9,1,1413.9,0.0
2002,884,48,1,778.9,0.0
2003,884,19,2,777.06,0.05
2004,885,15,3,269.11,0.0
2005,886,22,3,1168.73,0.0
2006,886,69,1,159.6,0.0
2007,887,8,3,1443.84,0.15
2008,887,27,3,2117.33,0.0
2009,888,62,1,57.48,0.0
2010,889,51,2,275.03,0.0
2011,889,18,3,1824.52,0.05
2012,890,8,2,1443.84,0.0
2013,891,15,1,269.11,0.0
2014,891,51,3,275.03,0.05
2015,891,5,1,386.74,0.15
2016,892,51,3,275.03,0.05
2017,892,58,1,432.03,0.1
2018,893,60,3,32.21,0.0
2019,893,9,3,1413.9,0.0
2020,894,9,1,1413.9,0.0
2021,894,15,3,269.11,0.0
2022,894,4,1,888.26,0.15
2023,895,23,1,927.42,0.0
2024,895,18,2,1824.52,0.05
2025,896,32,3,437.67,0.05
2026,897,25,1,1883.96,0.2
2027,897,50,2,118.49,0.1
2028,898,30,3,1285.27,0.0
2029,898,8,1,1443.84,0.1
2030,898,41,1,157.13,0.1
2031,899,66,3,57.22,0.0
2032,899,46,3,246.91,0.05
2033,900,16,3,2083.72,0.1
2034,901,67,1,149.05,0.1
2035,901,58,2,432.03,0.0
2036,901,26,1,1693.23,0.0
2037,901,25,1,1883.96,0.0
2038,902,13,3,722.89,0.0
2039,902,49,3,436.75,0.0
2040,902,4,2,888.26,0.0
2041,903,48,3,778.9,0.15
2042,903,66,1,57.22,0.0
2043,904,25,1,1883.96,0.15
2044,905,47,1,265.05,0.1
2045,905,52,3,838.96,0.05
2046,905,7,2,1377.26,0.0
2047,905,62,1,57.48,0.05
2048,906,15,3,269.11,0.05
2049,906,57,2,951.01,0.0
2050,907,62,1,57.48,0.0
2051,907,25,3,1883.96,0.0
2052,907,5,3,386.74,0.0
2053,908,49,2,436.75,0.05
2054,908,31,2,861.0,0.05
2055,909,11,3,427.22,0.15
2056,909,2,1,501.92,0.1
2057,910,26,2,1693.23,0.05
2058,910,7,3,1377.26,0.05
2059,910,36,2,737.92,0.05
2060,910,48,2,778.9,0.05
2061,911,25,2,1883.96,0.0
2062,911,36,2,737.92,0.15
2063,911,23,1,927.42,0.05
2064,911,21,3,2183.44,0.0
2065,912,42,2,415.72,0.0
2066,912,47,1,265.05,0.0
2067,913,19,1,777.06,0.15
2068,913,53,1,930.36,0.0
2069,913,48,3,778.9,0.05
2070,914,64,2,257.94,0.0
2071,915,12,2,1306.73,0.1
2072,916,42,1,415.72,0.0
2073,917,43,2,488.15,0.0
2074,918,29,1,828.29,0.0
2075,918,3,1,1424.23,0.05
2076,919,41,1,157.13,0.0
2077,920,37,2,858.94,0.05
2078,920,55,3,902.48,0.0
2079,921,62,1,57.48,0.1
2080,921,35,2,1435.25,0.15
2081,921,29,1,828.29,0.0
2082,921,67,1,149.05,0.0
2083,921,36,2,737.92,0.05
2084,922,5,3,386.74,0.0
2085,923,50,3,118.49,0.1
2086,923,33,2,889.22,0.0
2087,924,26,2,1693.23,0.0
2088,924,39,1,215.23,0.0
2089,924,1,2,1223.71,0.0
2090,925,6,3,1049.63,0.0
2091,925,46,2,246.91,0.0
2092,926,1,1,1223.71,0.1
2093,926,7,3,1377.26,0.0
2094,926,53,1,930.36,0.05
2095,926,37,3,858.94,0.1
2096,927,69,1,159.6,0.0
2097,927,68,2,243.23,0.0
2098,928,10,2,767.94,0.15
2099,928,42,2,415.72,0.05
2100,929,50,2,118.49,0.0
2101,930,61,1,15.25,0.05
2102,930,70,1,154.12,0.0
2103,930,48,3,778.9,0.05
2104,931,69,1,159.6,0.0
2105,931,13,3,722.89,0.1
2106,932,17,1,791.03,0.1
2107,932,51,3,275.03,0.0
2108,932,20,3,975.19,0.15
2109,932,27,1,2117.33,0.05
2110,933,28,3,862.43,0.1
2111,933,63,3,238.99,0.05
2112,933,42,3,415.72,0.0
2113,934,51,1,275.03,0.0
2114,934,28,1,862.43,0.15
2115,934,35,3,1435.25,0.0
2116,935,27,2,2117.33,0.15
2117,936,49,3,436.75,0.0
2118,936,63,1,238.99,0.05
2119,937,38,1,388.12,0.1
2120,937,49,3,436.75,0.05
2121,938,64,1,257.94,0.0
2122,938,32,3,437.67,0.0
2123,938,48,1,778.9,0.05
2124,939,11,2,427.22,0.15
2125,940,9,3,1413.9,0.2
2126,940,44,3,187.21,0.0
2127,941,70,3,154.12,0.1
2128,941,59,3,698.91,0.15
2129,942,48,2,778.9,0.0
2130,942,32,1,437.67,0.0
2131,942,31,2,861.0,0.0
2132,942,28,3,862.43,0.15
2133,943,36,3,737.92,0.0
2134,943,34,2,547.42,0.0
2135,943,66,1,57.22,0.0
2136,944,33,1,889.22,0.0
2137,944,41,1,157.13,0.1
2138,945,26,3,1693.23,0.05
2139,945,49,1,436.75,0.1
2140,945,36,2,737.92,0.0
2141,946,48,2,778.9,0.15
2142,946,66,3,57.22,0.0
2143,947,39,2,215.23,0.05
2144,947,4,2,888.26,0.1
2145,947,31,1,861.0,0.0
2146,948,12,1,1306.73,0.0
2147,949,37,1,858.94,0.15
2148,949,8,3,1443.84,0.0
2149,949,66,3,57.22,0.0
2150,950,60,2,32.21,0.0
2151,950,70,1,154.12,0.0
2152,950,51,1,275.03,0.0
2153,950,8,1,1443.84,0.1
2154,950,44,2,187.21,0.0
2155,951,25,3,1883.96,0.2
2156,951,58,2,432.03,0.05
2157,952,60,2,32.21,0.0
2158,952,39,1,215.23,0.0
2159,952,25,2,1883.96,0.0
2160,952,16,2,2083.72,0.15
2161,953,24,1,772.31,0.15
2162,954,63,3,238.99,0.05
2163,954,17,3,791.03,0.0
2164,954,58,3,432.03,0.1
2165,955,2,3,501.92,0.0
2166,955,67,1,149.05,0.05
2167,955,66,1,57.22,0.0
2168,956,5,3,386.74,0.0
2169,956,27,2,2117.33,0.2
2170,956,47,2,265.05,0.0
2171,956,24,2,772.31,0.0
2172,957,30,1,1285.27,0.05
2173,957,11,2,427.22,0.0
2174,958,50,1,118.49,0.0
2175,958,55,1,902.48,0.15
2176,958,46,1,246.91,0.1
2177,959,2,3,501.92,0.1
2178,959,18,2,1824.52,0.0
2179,960,28,1,862.43,0.0
2180,960,68,1,243.23,0.0
2181,960,53,1,930.36,0.15
2182,961,32,1,437.67,0.0
2183,962,34,2,547.42,0.0
2184,962,42,2,415.72,0.05
2185,963,24,1,772.31,0.0
2186,964,35,3,1435.25,0.2
2187,964,61,1,15.25,0.0
2188,965,37,3,858.94,0.15
2189,966,43,3,488.15,0.05
2190,967,40,1,452.35,0.05
2191,967,45,3,212.68,0.15
2192,967,34,2,547.42,0.2
2193,968,46,2,246.91,0.0
2194,968,43,2,488.15,0.0
2195,968,51,1,275.03,0.15
2196,969,67,3,149.05,0.0
2197,970,66,3,57.22,0.05
2198,970,3,1,1424.23,0.05
2199,971,22,1,1168.73,0.15
2200,971,11,2,427.22,0.05
2201,972,41,2,157.13,0.05
2202,972,36,3,737.92,0.05
2203,972,47,3,265.05,0.1
2204,973,70,1,154.12,0.05
2205,973,16,2,2083.72,0.15
2206,974,33,3,889.22,0.05
2207,974,29,1,828.29,0.15
2208,974,60,1,32.21,0.0
2209,974,2,2,501.92,0.1
2210,974,44,1,187.21,0.1
2211,975,61,3,15.25,0.05
2212,975,54,3,563.51,0.0
2213,976,38,3,388.12,0.05
2214,976,34,2,547.42,0.05
2215,977,10,2,767.94,0.05
2216,977,33,3,889.22,0.1
2217,977,50,3,118.49,0.0
2218,978,45,2,212.68,0.05
2219,978,8,3,1443.84,0.05
2220,979,65,1,70.93,0.1
2221,979,61,2,15.25,0.0
2222,979,43,1,488.15,0.05
2223,980,31,1,861.0,0.1
2224,981,34,3,547.42,0.15
2225,981,18,2,1824.52,0.1
2226,982,67,1,149.05,0.1
2227,982,50,1,118.49,0.0
2228,982,2,3,501.92,0.0
2229,983,1,1,1223.71,0.0
2230,984,5,2,386.74,0.15
2231,984,31,1,861.0,0.0
2232,984,63,1,238.99,0.1
2233,985,68,2,243.23,0.0
2234,985,65,2,70.93,0.1
2235,986,15,3,269.11,0.0
2236,987,66,3,57.22,0.0
2237,987,54,2,563.51,0.0
2238,988,38,3,388.12,0.0
2239,988,22,1,1168.73,0.05
2240,988,21,3,2183.44,0.0
2241,989,60,3,32.21,0.0
2242,989,24,2,772.31,0.05
2243,989,3,3,1424.23,0.0
2244,990,15,1,269.11,0.2
2245,991,11,2,427.22,0.05
2246,991,25,3,1883.96,0.15
2247,992,55,1,902.48,0.1
2248,992,43,1,488.15,0.05
2249,993,27,1,2117.33,0.0
2250,993,64,1,257.94,0.0
2251,993,20,3,975.19,0.05
2252,994,34,3,547.42,0.0
2253,994,40,2,452.35,0.2
2254,994,10,3,767.94,0.0
2255,995,61,1,15.25,0.05
2256,996,49,3,436.75,0.1
2257,996,64,3,257.94,0.05
2258,997,37,3,858.94,0.2
2259,997,35,3,1435.25,0.1
2260,997,21,1,2183.44,0.1
2261,998,37,3,858.94,0.1
2262,998,60,2,32.21,0.1
2263,999,19,1,777.06,0.05
2264,1000,61,2,15.25,0.1
2265,1001,70,3,154.12,0.0
2266,1001,12,3,1306.73,0.0
2267,1001,41,3,157.13,0.0
2268,1002,22,1,1168.73,0.15
2269,1003,22,1,1168.73,0.1
2270,1003,47,3,265.05,0.0
2271,1003,67,3,149.05,0.05
2272,1004,26,3,1693.23,0.0
2273,1004,12,3,1306.73,0.05
2274,1005,51,2,275.03,0.0
2275,1005,24,3,772.31,0.1
2276,1006,54,1,563.51,0.05
2277,1006,63,3,238.99,0.0
2278,1006,16,2,2083.72,0.0
2279,1007,46,3,246.91,0.1
2280,1007,25,1,1883.96,0.15
2281,1008,15,2,269.11,0.0
2282,1008,37,2,858.94,0.0
2283,1009,16,3,2083.72,0.0
2284,1009,44,1,187.21,0.2
2285,1010,43,2,488.15,0.05
2286,1010,46,2,246.91,0.05
2287,1011,67,1,149.05,0.0
2288,1011,60,3,32.21,0.1
2289,1011,58,1,432.03,0.0
2290,1011,10,2,767.94,0.0
2291,1012,69,1,159.6,0.15
2292,1012,58,2,432.03,0.2
2293,1013,50,2,118.49,0.0
2294,1014,20,2,975.19,0.1
2295,1014,58,2,432.03,0.1
2296,1014,66,3,57.22,0.0
2297,1014,18,2,1824.52,0.0
2298,1015,49,1,436.75,0.0
2299,1015,17,2,791.03,0.0
2300,1015,25,2,1883.96,0.1
2301,1016,23,1,927.42,0.0
2302,1016,40,2,452.35,0.0
2303,1016,60,1,32.21,0.1
2304,1017,63,3,238.99,0.05
2305,1017,68,2,243.23,0.05
2306,1018,21,2,2183.44,0.1
2307,1018,62,1,57.48,0.2
2308,1018,27,2,2117.33,0.15
2309,1019,65,2,70.93,0.0
2310,1019,23,1,927.42,0.0
2311,1019,40,2,452.35,0.2
2312,1019,18,1,1824.52,0.1
2313,1020,4,3,888.26,0.0
2314,1020,55,1,902.48,0.0
2315,1020,67,2,149.05,0.0
2316,1021,20,3,975.19,0.0
2317,1022,60,1,32.21,0.05
2318,1022,42,2,415.72,0.05
2319,1023,61,2,15.25,0.1
2320,1023,21,1,2183.44,0.1
2321,1024,10,2,767.94,0.1
2322,1024,36,3,737.92,0.15
2323,1025,1,1,1223.71,0.0
2324,1026,41,3,157.13,0.05
2325,1026,44,3,187.21,0.1
2326,1027,16,1,2083.72,0.0
2327,1028,62,2,57.48,0.0
2328,1029,46,2,246.91,0.05
2329,1030,47,2,265.05,0.05
2330,1030,8,1,1443.84,0.15
2331,1030,52,3,838.96,0.0
2332,1031,61,3,15.25,0.15
2333,1032,3,2,1424.23,0.0
2334,1032,51,1,275.03,0.05
2335,1033,17,3,791.03,0.0
2336,1033,38,3,388.12,0.05
2337,1034,14,3,1221.37,0.0
2338,1035,44,2,187.21,0.0
2339,1035,10,1,767.94,0.1
2340,1036,62,1,57.48,0.05
2341,1036,22,1,1168.73,0.0
2342,1037,66,3,57.22,0.05
2343,1037,18,2,1824.52,0.15
2344,1038,5,2,386.74,0.0
2345,1038,33,2,889.22,0.1
2346,1039,36,2,737.92,0.05
2347,1039,13,2,722.89,0.05
2348,1039,7,2,1377.26,0.0
2349,1040,14,2,1221.37,0.1
2350,1040,10,2,767.94,0.15
2351,1040,31,2,861.0,0.0
2352,1040,33,1,889.22,0.0
2353,1041,50,1,118.49,0.0
2354,1041,26,2,1693.23,0.05
2355,1041,32,3,437.67,0.1
2356,1041,36,2,737.92,0.0
2357,1042,9,2,1413.9,0.0
2358,1042,36,2,737.92,0.1
2359,1043,19,1,777.06,0.05
2360,1043,22,2,1168.73,0.1
2361,1044,47,2,265.05,0.1
2362,1044,49,2,436.75,0.0
2363,1045,41,1,157.13,0.15
2364,1045,69,2,159.6,0.1
2365,1046,62,3,57.48,0.05
2366,1046,39,3,215.23,0.1
2367,1046,24,2,772.31,0.05
2368,1047,10,3,767.94,0.05
2369,1048,48,1,778.9,0.1
2370,1048,35,3,1435.25,0.1
2371,1049,7,1,1377.26,0.0
2372,1049,60,3,32.21,0.0
2373,1050,18,3,1824.52,0.0
2374,1050,16,2,2083.72,0.15
2375,1050,63,1,238.99,0.1
2376,1050,56,3,529.61,0.0
2377,1051,57,2,951.01,0.05
2378,1051,39,3,215.23,0.0
2379,1052,14,3,1221.37,0.05
2380,1053,44,1,187.21,0.0
2381,1053,28,3,862.43,0.05
2382,1053,3,3,1424.23,0.15
2383,1053,12,2,1306.73,0.0
2384,1053,49,3,436.75,0.0
2385,1054,35,3,1435.25,0.05
2386,1054,45,1,212.68,0.0
2387,1055,26,2,1693.23,0.1
2388,1055,10,2,767.94,0.05
2389,1056,42,1,415.72,0.05
2390,1056,62,2,57.48,0.0
2391,1056,32,3,437.67,0.1
2392,1057,5,1,386.74,0.05
2393,1057,9,3,1413.9,0.1
2394,1058,38,3,388.12,0.05
2395,1058,46,1,246.91,0.2
2396,1058,3,3,1424.23,0.0
2397,1059,25,1,1883.96,0.05
2398,1059,1,1,1223.71,0.0
2399,1059,40,1,452.35,0.0
2400,1060,25,2,1883.96,0.0
2401,1060,69,1,159.6,0.15
2402,1061,68,3,243.23,0.2
2403,1061,10,3,767.94,0.05
2404,1061,11,2,427.22,0.2
2405,1062,22,3,1168.73,0.05
2406,1062,32,1,437.67,0.0
2407,1062,18,3,1824.52,0.0
2408,1063,39,3,215.23,0.0
2409,1063,38,1,388.12,0.05
2410,1064,61,3,15.25,0.15
2411,1064,53,3,930.36,0.05
2412,1065,68,1,243.23,0.0
2413,1065,38,2,388.12,0.05
2414,1065,3,1,1424.23,0.1
2415,1066,63,3,238.99,0.1
2416,1066,51,2,275.03,0.1
2417,1067,11,1,427.22,0.0
2418,1067,54,3,563.51,0.05
2419,1067,8,3,1443.84,0.1
2420,1067,57,3,951.01,0.1
2421,1067,45,2,212.68,0.0
2422,1068,40,2,452.35,0.1
2423,1068,15,1,269.11,0.0
2424,1069,2,1,501.92,0.1
2425,1069,8,3,1443.84,0.0
2426,1069,37,3,858.94,0.0
2427,1070,2,2,501.92,0.1
2428,1070,28,1,862.43,0.0
2429,1070,33,1,889.22,0.0
2430,1071,20,3,975.19,0.05
2431,1072,30,2,1285.27,0.1
2432,1073,2,3,501.92,0.1
2433,1073,45,3,212.68,0.05
2434,1074,36,2,737.92,0.05
2435,1074,48,3,778.9,0.05
2436,1075,21,3,2183.44,0.0
2437,1075,5,2,386.74,0.0
2438,1076,25,1,1883.96,0.0
2439,1076,23,1,927.42,0.0
2440,1077,59,2,698.91,0.0
2441,1077,57,3,951.01,0.0
2442,1078,59,1,698.91,0.05
2443,1078,42,3,415.72,0.05
2444,1079,15,1,269.11,0.0
2445,1080,41,1,157.13,0.0
2446,1080,17,2,791.03,0.15
2447,1080,30,2,1285.27,0.1
2448,1081,50,3,118.49,0.1
2449,1082,23,1,927.42,0.0
2450,1082,12,2,1306.73,0.0
2451,1083,55,3,902.48,0.0
2452,1083,29,3,828.29,0.0
2453,1083,2,1,501.92,0.0
2454,1083,14,1,1221.37,0.05
2455,1084,30,1,1285.27,0.0
2456,1084,51,1,275.03,0.0
2457,1084,52,2,838.96,0.0
2458,1085,58,1,432.03,0.1
2459,1085,4,2,888.26,0.0
2460,1086,66,1,57.22,0.0
2461,1086,42,3,415.72,0.0
2462,1086,20,3,975.19,0.05
2463,1087,9,3,1413.9,0.1
2464,1087,68,3,243.23,0.0
2465,1087,7,3,1377.26,0.0
2466,1088,56,1,529.61,0.0
2467,1088,31,1,861.0,0.0
2468,1089,16,1,2083.72,0.0
2469,1089,63,2,238.99,0.0
2470,1090,21,1,2183.44,0.0
2471,1090,26,3,1693.23,0.0
2472,1091,27,3,2117.33,0.1
