payment_id,order_id,payment_method,payment_status,amount,payment_date
1150,913,google_pay,completed,1753.46,2024-09-23
1151,914,debit_card,completed,332.47,2025-07-05
1152,914,bank_transfer,completed,183.41,2025-07-07
1153,915,credit_card,completed,1124.33,2025-02-06
1154,915,paypal,completed,1227.78,2025-02-07
1155,916,google_pay,completed,415.72,2025-01-19
1156,917,debit_card,completed,301.13,2024-10-16
1157,917,google_pay,completed,675.17,2024-10-17
1158,918,debit_card,completed,2181.31,2024-05-24
1159,919,paypal,completed,157.13,2025-02-08
1160,920,credit_card,completed,4339.43,2025-12-11
1161,921,google_pay,completed,4871.04,2025-05-11
1162,922,debit_card,completed,1160.22,2023-04-16
1163,923,google_pay,failed,2098.36,2025-09-29
1164,924,debit_card,completed,6049.11,2023-10-23
1165,925,paypal,completed,3642.71,2024-12-20
1166,926,google_pay,completed,8436.1,2023-07-03
1167,927,google_pay,refunded,646.06,2025-04-26
1168,928,google_pay,completed,2095.37,2025-04-13
1169,929,debit_card,completed,236.98,2025-11-29
1170,930,paypal,completed,2388.47,2025-12-11
1171,931,debit_card,completed,679.93,2025-08-29
1172,931,debit_card,completed,1431.47,2025-08-29
1173,932,paypal,failed,6035.22,2024-01-03
1174,933,apple_pay,refunded,4256.84,2025-07-29
1175,934,credit_card,failed,5313.85,2024-01-28
1176,935,google_pay,failed,3599.46,2024-06-28
1177,936,credit_card,completed,657.59,2025-02-01
1178,936,paypal,completed,879.7,2025-02-03
1179,937,bank_transfer,completed,1594.05,2025-07-07
1180,938,credit_card,failed,2310.9,2025-12-31
1181,939,google_pay,completed,726.27,2025-12-11
1182,940,debit_card,completed,3954.99,2025-03-23
1183,941,apple_pay,completed,1320.86,2024-04-19
1184,941,apple_pay,completed,877.48,2024-04-21
1185,942,google_pay,pending,5916.67,2025-05-06
1186,943,bank_transfer,completed,2319.09,2025-09-11
1187,943,paypal,completed,1046.73,2025-09-11
1188,944,paypal,completed,647.37,2025-10-06
1189,944,paypal,completed,383.27,2025-10-06
1190,945,credit_card,refunded,6694.62,2024-09-06
1191,946,credit_card,completed,1495.79,2025-12-02
1192,947,google_pay,completed,2868.8,2025-06-23
1193,948,apple_pay,completed,433.06,2025-08-26
1194,948,google_pay,completed,873.67,2025-08-26
1195,949,google_pay,completed,2818.05,2025-07-21
1196,949,apple_pay,completed,2415.23,2025-07-22
1197,950,google_pay,completed,2167.45,2025-07-08
1198,951,credit_card,completed,2225.67,2025-05-18
1199,951,apple_pay,completed,3116.69,2025-05-19
1200,952,apple_pay,completed,7589.89,2025-12-19
1201,953,paypal,completed,656.46,2025-05-12
1202,954,bank_transfer,completed,4220.69,2025-03-05
1203,955,debit_card,completed,1704.58,2023-06-18
1204,956,credit_card,completed,6622.67,2024-04-13
1205,957,google_pay,completed,2075.45,2025-10-02
1206,958,credit_card,refunded,1107.82,2023-07-04
1207,959,apple_pay,completed,5004.22,2025-09-26
1208,960,google_pay,completed,1896.47,2025-07-10
1209,961,apple_pay,failed,437.67,2025-09-07
1210,962,google_pay,failed,846.34,2023-06-27
1211,962,credit_card,failed,1038.37,2023-06-29
1212,963,credit_card,completed,772.31,2025-06-08
1213,964,google_pay,completed,3459.85,2025-12-21
1214,965,credit_card,completed,1299.85,2025-11-29
1215,965,credit_card,completed,890.45,2025-12-01
1216,966,paypal,completed,1391.23,2024-01-05
1217,967,credit_card,completed,1004.96,2025-07-04
1218,967,paypal,completed,842.98,2025-07-06
1219,968,credit_card,completed,1703.9,2025-12-14
1220,969,apple_pay,completed,447.15,2025-10-17
1221,970,credit_card,failed,1516.1,2025-08-16
1222,971,google_pay,completed,1805.14,2024-06-23
1223,972,google_pay,completed,3117.25,2025-12-25
1224,973,apple_pay,completed,2302.39,2025-11-12
1225,973,debit_card,completed,1386.35,2025-11-13
1226,974,credit_card,failed,4342.48,2025-01-27
1227,975,paypal,completed,1733.99,2025-06-06
1228,976,google_pay,completed,2146.24,2025-07-03
1229,977,google_pay,completed,4215.45,2025-11-23
1230,978,google_pay,failed,4519.04,2025-09-14
1231,979,bank_transfer,completed,558.08,2025-09-21
1232,980,google_pay,completed,774.9,2025-11-18
1233,981,credit_card,completed,4680.06,2025-09-18
1234,982,apple_pay,completed,1758.4,2024-06-26
1235,983,bank_transfer,completed,431.01,2025-12-09
1236,983,debit_card,completed,792.7,2025-12-10
1237,984,bank_transfer,completed,1733.55,2025-11-29
1238,985,bank_transfer,completed,614.13,2025-12-25
1239,986,paypal,completed,807.33,2024-03-26
1240,987,paypal,completed,691.78,2025-01-21
1241,987,paypal,completed,606.9,2025-01-22
1242,988,paypal,completed,8824.97,2024-04-26
1243,989,google_pay,completed,5836.71,2024-04-13
1244,990,apple_pay,completed,215.29,2024-04-24
1245,991,google_pay,completed,3455.93,2022-11-01
1246,991,bank_transfer,completed,2159.89,2022-11-02
1247,992,paypal,failed,1275.97,2024-05-06
1248,993,apple_pay,completed,5154.56,2023-08-03
1249,994,google_pay,completed,2203.33,2025-07-24
1250,994,paypal,completed,2466.51,2025-07-25
1251,995,debit_card,completed,14.49,2024-10-22
1252,996,bank_transfer,completed,664.67,2022-06-02
1253,996,google_pay,completed,1249.68,2022-06-03
1254,997,debit_card,completed,7901.73,2024-06-10
1255,998,bank_transfer,completed,2377.12,2025-08-25
1256,999,bank_transfer,completed,273.11,2025-12-12
1257,999,google_pay,completed,465.1,2025-12-13
1258,1000,bank_transfer,completed,27.45,2025-09-05
1259,1001,debit_card,completed,4853.94,2024-01-13
1260,1002,apple_pay,completed,993.42,2025-08-28
1261,1003,apple_pay,pending,2271.8,2024-05-25
1262,1004,google_pay,completed,8803.87,2025-12-23
1263,1005,google_pay,completed,2635.3,2024-08-14
1264,1006,paypal,completed,5419.74,2023-12-15
1265,1007,google_pay,completed,2268.02,2024-05-11
1266,1008,credit_card,completed,2256.1,2025-12-22
1267,1009,credit_card,pending,6400.93,2024-03-16
1268,1010,debit_card,completed,960.9,2025-07-18
1269,1010,debit_card,completed,435.71,2025-07-20
1270,1011,credit_card,completed,2203.93,2025-09-21
1271,1012,paypal,completed,826.91,2025-12-03
1272,1013,credit_card,completed,159.06,2024-08-21
1273,1013,google_pay,completed,77.92,2024-08-21
1274,1014,google_pay,completed,6353.7,2022-08-05
1275,1015,apple_pay,completed,5409.94,2025-08-23
1276,1016,paypal,completed,1861.11,2025-06-20
1277,1017,credit_card,completed,492.31,2025-11-19
1278,1017,google_pay,completed,650.95,2025-11-21
1279,1018,bank_transfer,failed,7575.64,2025-06-06
1280,1019,credit_card,pending,1070.29,2024-02-22
1281,1019,credit_card,pending,2364.82,2024-02-23
1282,1020,bank_transfer,completed,3865.36,2023-08-19
1283,1021,debit_card,completed,2925.57,2023-11-24
1284,1022,paypal,completed,499.71,2024-08-07
1285,1022,bank_transfer,completed,320.76,2024-08-07
1286,1023,apple_pay,completed,1992.55,2025-09-23
1287,1024,credit_card,completed,3263.99,2023-11-01
1288,1025,apple_pay,completed,558.73,2025-09-02
1289,1025,paypal,completed,664.98,2025-09-02
1290,1026,apple_pay,completed,953.29,2024-05-04
1291,1027,credit_card,completed,2083.72,2025-06-21
1292,1028,paypal,completed,114.96,2024-08-15
1293,1029,credit_card,completed,469.13,2024-06-28
1294,1030,debit_card,completed,4247.74,2023-09-19
1295,1031,debit_card,pending,38.89,2024-12-25
1296,1032,paypal,completed,1410.56,2022-12-02
1297,1032,apple_pay,completed,1699.18,2022-12-04
1298,1033,credit_card,refunded,3479.23,2025-12-25
1299,1034,debit_card,completed,3664.11,2025-04-19
1300,1035,google_pay,completed,1065.57,2025-11-07
1301,1036,debit_card,completed,1223.34,2024-03-11
1302,1037,debit_card,completed,3264.76,2024-09-03
1303,1038,google_pay,completed,1628.89,2025-09-25
1304,1038,bank_transfer,completed,745.19,2025-09-27
1305,1039,bank_transfer,completed,5530.06,2025-06-08
1306,1040,apple_pay,completed,2633.01,2025-08-12
1307,1040,paypal,completed,3482.17,2025-08-14
1308,1041,apple_pay,completed,5993.18,2025-03-26
1309,1042,debit_card,completed,2364.68,2022-12-08
1310,1042,credit_card,completed,1791.38,2022-12-10
1311,1043,debit_card,failed,2841.92,2023-02-26
1312,1044,bank_transfer,completed,1350.59,2024-03-20
1313,1045,bank_transfer,refunded,145.73,2024-03-02
1314,1045,paypal,refunded,275.11,2024-03-04
1315,1046,google_pay,completed,2212.33,2025-06-15
1316,1047,google_pay,completed,2188.63,2023-06-04
1317,1048,google_pay,completed,4576.19,2023-07-15
1318,1049,google_pay,completed,1473.89,2025-09-22
1319,1050,google_pay,completed,6052.18,2024-08-12
1320,1050,google_pay,completed,4767.62,2024-08-13
1321,1051,apple_pay,failed,2452.61,2025-08-11
1322,1052,google_pay,pending,3480.9,2025-09-06
1323,1053,credit_card,pending,10200.63,2023-09-20
1324,1054,apple_pay,completed,1372.0,2025-03-07
1325,1054,debit_card,completed,2931.14,2025-03-08
1326,1055,paypal,completed,4506.9,2024-05-29
1327,1056,debit_card,completed,1691.6,2022-11-23
1328,1057,apple_pay,completed,1527.47,2025-09-20
1329,1057,paypal,completed,2657.46,2025-09-21
1330,1058,google_pay,pending,3424.31,2025-12-02
1331,1058,debit_card,pending,2152.05,2025-12-02
1332,1059,google_pay,refunded,3465.82,2025-06-13
1333,1060,debit_card,completed,1294.08,2024-08-05
1334,1060,debit_card,completed,2609.5,2024-08-06
1335,1061,debit_card,completed,1980.12,2025-12-27
1336,1061,apple_pay,completed,1475.81,2025-12-27
1337,1062,paypal,completed,3019.65,2025-03-07
1338,1062,apple_pay,completed,6222.46,2025-03-08
1339,1063,google_pay,pending,1014.4,2025-05-25
1340,1064,bank_transfer,refunded,2690.41,2023-07-25
1341,1065,apple_pay,completed,2262.46,2025-08-28
1342,1066,apple_pay,completed,1140.33,2025-11-17
1343,1067,google_pay,completed,8924.68,2025-12-21
1344,1068,google_pay,completed,1083.34,2024-08-16
1345,1069,apple_pay,completed,5126.05,2025-09-07
1346,1069,bank_transfer,completed,2234.02,2025-09-09
1347,1070,paypal,completed,1505.03,2024-11-12
1348,1070,bank_transfer,completed,1150.08,2024-11-13
1349,1071,google_pay,pending,2779.29,2025-09-20
1350,1072,debit_card,completed,2313.49,2025-01-30
1351,1073,paypal,pending,1961.32,2025-02-03
1352,1074,paypal,completed,1389.57,2025-11-04
1353,1074,apple_pay,completed,2232.34,2025-11-06
1354,1075,google_pay,completed,7323.8,2023-06-03
1355,1076,credit_card,completed,2811.38,2023-09-07
1356,1077,apple_pay,completed,4250.85,2024-02-18
1357,1078,credit_card,completed,735.35,2023-08-27
1358,1078,apple_pay,completed,1113.42,2023-08-28
1359,1079,google_pay,completed,269.11,2024-07-31
1360,1080,paypal,completed,1968.11,2024-09-18
1361,1080,credit_card,completed,1847.26,2024-09-18
1362,1081,apple_pay,completed,123.63,2024-08-13
1363,1081,apple_pay,completed,196.29,2024-08-15
1364,1082,paypal,pending,3540.88,2025-12-13
1365,1083,google_pay,completed,6854.53,2025-10-04
1366,1084,paypal,refunded,3238.22,2025-11-07
1367,1085,bank_transfer,completed,1332.68,2025-07-15
1368,1085,paypal,completed,832.67,2025-07-16
1369,1086,debit_card,completed,1310.3,2025-08-26
1370,1086,debit_card,completed,2773.37,2025-08-28
1371,1087,credit_card,completed,8679.0,2025-10-08
1372,1088,paypal,completed,538.85,2024-06-27
1373,1088,google_pay,completed,851.76,2024-06-29
1374,1089,debit_card,refunded,2561.7,2025-08-11
1375,1090,credit_card,completed,7263.13,2025-04-14
1376,1091,debit_card,completed,5908.2,2024-09-28
1377,1092,apple_pay,refunded,4668.92,2025-12-18
1378,1093,bank_transfer,completed,3185.42,2025-03-27
1379,1094,paypal,completed,1847.38,2025-01-15
1380,1094,credit_card,completed,1211.99,2025-01-15
1381,1095,credit_card,failed,1137.04,2025-12-22
1382,1096,apple_pay,completed,1042.36,2022-12-21
1383,1097,apple_pay,completed,2758.95,2024-10-25
1384,1098,paypal,completed,1459.62,2025-05-03
1385,1099,debit_card,completed,141.86,2025-09-25
1386,1100,google_pay,completed,1629.99,2024-01-09
1387,1100,apple_pay,completed,886.89,2024-01-10
1388,1101,credit_card,completed,7359.06,2025-09-15
1389,1102,google_pay,completed,1960.21,2024-10-15
1390,1102,debit_card,completed,3701.13,2024-10-15
1391,1103,bank_transfer,completed,3382.28,2025-08-10
1392,1104,credit_card,completed,2773.33,2025-12-20
1393,1105,debit_card,completed,6970.57,2025-12-21
1394,1106,credit_card,completed,11249.98,2023-10-09
1395,1107,paypal,completed,4753.11,2025-03-04
1396,1108,credit_card,completed,2350.22,2024-05-05
1397,1109,debit_card,completed,1502.41,2024-01-31
1398,1110,debit_card,completed,1049.63,2025-09-19
1399,1111,google_pay,completed,6520.38,2025-05-14
1400,1112,paypal,completed,3663.02,2024-09-30
1401,1113,debit_card,pending,1797.46,2024-08-09
1402,1114,paypal,completed,5479.18,2025-11-14
1403,1115,google_pay,completed,4135.46,2025-11-10
1404,1116,bank_transfer,completed,4522.0,2024-11-08
1405,1117,google_pay,refunded,4131.78,2025-11-21
1406,1118,apple_pay,completed,1287.07,2025-04-19
1407,1118,bank_transfer,completed,2084.29,2025-04-21
1408,1119,paypal,completed,4026.56,2025-03-27
1409,1120,bank_transfer,completed,2080.88,2025-09-21
1410,1121,apple_pay,failed,7095.01,2024-04-12
1411,1122,apple_pay,failed,8352.81,2025-11-13
1412,1123,debit_card,completed,1006.26,2024-01-17
1413,1124,debit_card,completed,1648.52,2024-03-20
1414,1124,bank_transfer,completed,3126.24,2024-03-21
1415,1125,apple_pay,pending,1445.78,2025-10-30
1416,1126,bank_transfer,refunded,1901.71,2024-10-22
1417,1127,debit_card,completed,3528.17,2024-06-24
1418,1128,google_pay,pending,2591.91,2025-12-25
1419,1128,apple_pay,pending,1248.54,2025-12-25
1420,1129,apple_pay,completed,7838.82,2024-08-16
1421,1130,apple_pay,completed,5015.1,2025-10-22
1422,1131,credit_card,completed,98.66,2025-06-19
1423,1132,credit_card,failed,287.28,2023-04-16
1424,1133,google_pay,completed,3773.79,2024-09-18
1425,1133,paypal,completed,3021.63,2024-09-19
1426,1134,bank_transfer,completed,1044.42,2025-09-14
1427,1135,google_pay,completed,5439.72,2025-06-13
1428,1136,debit_card,completed,1847.66,2025-02-25
1429,1137,apple_pay,pending,261.28,2024-10-04
1430,1138,google_pay,completed,3708.24,2025-07-05
1431,1139,google_pay,completed,6556.31,2025-04-06
1432,1140,credit_card,pending,1049.63,2024-09-21
1433,1141,paypal,completed,7032.87,2025-02-04
1434,1141,apple_pay,completed,4406.16,2025-02-06
1435,1142,apple_pay,completed,2409.06,2025-12-19
1436,1142,apple_pay,completed,1553.15,2025-12-20
1437,1143,paypal,completed,457.0,2024-09-13
1438,1143,debit_card,completed,334.03,2024-09-15
1439,1144,credit_card,completed,2848.73,2025-08-27
1440,1145,paypal,completed,1705.84,2025-11-21
1441,1146,debit_card,completed,366.02,2025-04-25
1442,1146,credit_card,completed,441.31,2025-04-25
1443,1147,bank_transfer,completed,599.03,2025-11-10
1444,1147,credit_card,completed,1190.73,2025-11-11
1445,1148,paypal,completed,2269.38,2025-11-04
1446,1148,apple_pay,completed,2670.01,2025-11-04
1447,1149,debit_card,failed,1289.2,2025-11-03
1448,1150,credit_card,completed,1232.47,2024-01-13
1449,1150,google_pay,completed,1582.81,2024-01-15
1450,1151,google_pay,failed,1213.21,2025-08-19
1451,1152,paypal,completed,275.03,2025-11-26
1452,1153,credit_card,failed,1448.44,2025-06-19
1453,1153,paypal,failed,1790.01,2025-06-21
1454,1154,debit_card,completed,236.98,2025-01-13
1455,1155,paypal,completed,7065.77,2025-06-22
1456,1156,paypal,completed,171.66,2024-10-17
1457,1157,apple_pay,completed,4463.36,2025-10-04
1458,1158,apple_pay,completed,3445.55,2024-10-19
1459,1159,paypal,completed,8987.43,2025-06-12
1460,1160,google_pay,completed,4438.07,2024-05-26
1461,1161,debit_card,pending,556.8,2025-10-30
1462,1162,debit_card,completed,959.55,2025-07-15
1463,1163,bank_transfer,completed,1752.32,2023-11-04
1464,1164,bank_transfer,completed,2536.62,2025-09-22
1465,1164,debit_card,completed,1993.02,2025-09-23
1466,1165,google_pay,pending,8170.93,2025-08-28
1467,1166,google_pay,completed,374.84,2025-12-10
1468,1166,credit_card,completed,263.2,2025-12-12
1469,1167,paypal,completed,3059.34,2025-09-24
1470,1168,paypal,completed,968.5,2025-12-17
1471,1168,apple_pay,completed,1550.74,2025-12-17
1472,1169,google_pay,completed,2865.82,2025-10-09
1473,1170,debit_card,completed,489.51,2024-10-22
1474,1170,google_pay,completed,1124.87,2024-10-22
1475,1171,google_pay,completed,6832.43,2025-03-02
1476,1172,credit_card,completed,1956.1,2025-11-01
1477,1173,paypal,pending,868.01,2025-11-22
1478,1173,google_pay,pending,529.81,2025-11-24
1479,1174,apple_pay,refunded,981.49,2024-12-09
1480,1175,paypal,completed,4719.54,2024-07-19
1481,1176,debit_card,completed,6334.32,2025-08-07
1482,1177,apple_pay,failed,2185.56,2025-10-12
1483,1178,paypal,refunded,9432.91,2024-07-25
1484,1179,google_pay,pending,1457.71,2024-06-29
1485,1180,google_pay,completed,949.93,2024-06-02
1486,1181,google_pay,completed,1941.46,2025-09-22
1487,1182,google_pay,completed,826.6,2023-05-10
1488,1182,google_pay,completed,679.16,2023-05-10
1489,1183,apple_pay,failed,1994.53,2025-07-23
1490,1184,paypal,completed,141.6,2024-10-19
1491,1185,google_pay,failed,5108.24,2025-07-01
1492,1186,debit_card,completed,2874.23,2025-05-23
1493,1186,debit_card,completed,2648.72,2025-05-25
1494,1187,apple_pay,completed,3455.8,2025-03-29
1495,1188,debit_card,completed,4999.58,2025-11-15
1496,1189,apple_pay,completed,5684.56,2024-07-07
1497,1190,paypal,completed,1893.83,2023-09-28
1498,1190,bank_transfer,completed,1517.75,2023-09-29
1499,1191,credit_card,completed,2778.33,2025-01-04
1500,1191,credit_card,completed,2155.73,2025-01-04
1501,1192,google_pay,completed,226.37,2024-06-30
1502,1192,debit_card,completed,177.44,2024-07-02
1503,1193,credit_card,completed,792.96,2025-02-02
1504,1193,paypal,completed,695.01,2025-02-02
1505,1194,credit_card,failed,6219.92,2025-09-15
1506,1195,google_pay,completed,899.25,2023-07-23
1507,1196,google_pay,completed,1755.34,2025-01-14
1508,1197,paypal,completed,463.03,2025-06-22
1509,1198,google_pay,completed,2023.6,2025-11-28
1510,1199,google_pay,completed,3715.66,2024-06-11
1511,1200,debit_card,completed,8103.32,2023-07-28
1512,1201,bank_transfer,completed,1766.53,2023-11-01
1513,1202,google_pay,completed,5275.44,2025-05-07
1514,1203,bank_transfer,completed,3504.4,2025-09-17
1515,1203,paypal,completed,3710.22,2025-09-17
1516,1204,debit_card,completed,3212.72,2023-02-19
1517,1205,apple_pay,completed,614.35,2024-01-15
1518,1206,bank_transfer,completed,3354.5,2025-12-02
1519,1207,credit_card,completed,3418.18,2024-11-25
1520,1208,debit_card,refunded,7118.95,2025-05-13
1521,1209,debit_card,pending,1436.86,2025-09-23
1522,1210,apple_pay,completed,4218.0,2025-05-07
1523,1211,paypal,refunded,5899.15,2023-04-01
1524,1212,credit_card,completed,942.26,2025-06-21
1525,1213,credit_card,completed,689.64,2024-05-22
1526,1213,credit_card,completed,901.34,2024-05-24
1527,1214,debit_card,completed,645.69,2025-11-18
1528,1215,debit_card,completed,2329.24,2025-11-03
1529,1216,apple_pay,pending,3706.78,2022-12-29
1530,1217,credit_card,pending,3945.43,2025-10-22
1531,1218,google_pay,completed,1363.96,2025-02-10
1532,1219,apple_pay,completed,1554.12,2025-07-01
1533,1220,paypal,completed,3553.93,2025-05-08
1534,1220,paypal,completed,3600.4,2025-05-09
1535,1221,bank_transfer,completed,9483.09,2023-02-05
1536,1221,credit_card,completed,4596.14,2023-02-06
1537,1222,debit_card,refunded,8409.79,2024-07-30
1538,1222,debit_card,refunded,6951.32,2024-08-01
1539,1223,credit_card,completed,4233.94,2025-11-26
1540,1223,apple_pay,completed,1819.62,2025-11-27
1541,1224,credit_card,failed,860.45,2024-08-03
1542,1224,debit_card,failed,890.85,2024-08-03
1543,1225,bank_transfer,pending,5872.42,2025-05-08
1544,1226,google_pay,completed,2995.4,2025-12-21
1545,1227,google_pay,completed,6271.69,2025-02-13
1546,1228,google_pay,completed,1717.13,2024-09-26
1547,1229,credit_card,completed,3817.53,2025-07-09
1548,1230,google_pay,completed,1906.32,2023-12-10
1549,1231,google_pay,completed,2698.68,2024-06-27
1550,1232,bank_transfer,completed,529.61,2024-02-18
1551,1233,google_pay,completed,3864.18,2025-10-24
1552,1234,google_pay,completed,7125.96,2025-02-18
1553,1234,credit_card,completed,3865.04,2025-02-18
1554,1235,paypal,completed,1510.13,2025-10-13
1555,1236,paypal,completed,4528.38,2025-04-30
1556,1237,google_pay,completed,861.0,2025-08-06
1557,1238,debit_card,completed,3428.59,2025-12-12
1558,1239,credit_card,completed,7636.53,2024-08-11
1559,1240,google_pay,completed,2779.64,2025-12-08
1560,1241,paypal,completed,2438.72,2025-12-18
1561,1241,credit_card,completed,3481.34,2025-12-19
1562,1242,paypal,refunded,3905.5,2025-10-18
1563,1243,paypal,completed,1203.6,2025-07-08
1564,1244,debit_card,completed,4816.02,2025-12-02
1565,1244,google_pay,completed,3813.51,2025-12-03
1566,1245,credit_card,completed,515.88,2025-12-24
1567,1246,google_pay,completed,1403.56,2024-10-29
1568,1247,apple_pay,completed,520.05,2023-08-19
1569,1248,debit_card,completed,3225.9,2025-06-22
1570,1249,paypal,completed,883.11,2025-07-15
1571,1250,bank_transfer,completed,6431.76,2024-02-20
1572,1251,apple_pay,completed,1511.07,2023-01-07
1573,1252,credit_card,refunded,710.15,2023-09-12
1574,1252,paypal,refunded,1402.93,2023-09-12
1575,1253,paypal,completed,445.18,2025-12-23
1576,1253,bank_transfer,completed,375.68,2025-12-25
1577,1254,debit_card,pending,702.25,2025-03-03
1578,1255,debit_card,completed,1424.23,2024-11-12
1579,1256,bank_transfer,pending,297.89,2025-12-30
1580,1256,apple_pay,pending,577.45,2025-12-31
1581,1257,apple_pay,completed,275.03,2025-12-09
1582,1258,credit_card,completed,1576.0,2023-11-07
1583,1259,credit_card,completed,11740.69,2025-12-11
1584,1260,credit_card,failed,2294.14,2025-06-01
1585,1260,apple_pay,failed,4388.35,2025-06-02
1586,1261,debit_card,completed,8782.0,2025-04-14
1587,1262,credit_card,completed,4195.18,2023-08-26
1588,1263,paypal,completed,436.75,2024-05-14
1589,1264,credit_card,completed,2048.1,2025-04-18
1590,1265,paypal,refunded,503.13,2025-08-18
1591,1266,google_pay,completed,90.14,2025-08-13
1592,1266,google_pay,completed,191.04,2025-08-13
1593,1267,credit_card,completed,3311.16,2025-04-07
1594,1268,paypal,completed,4022.93,2025-12-10
1595,1269,apple_pay,refunded,1087.07,2025-05-05
1596,1269,bank_transfer,refunded,849.1,2025-05-06
1597,1270,bank_transfer,completed,6050.84,2025-11-10
1598,1271,credit_card,completed,1184.8,2023-12-10
1599,1272,paypal,completed,5850.39,2024-08-17
1600,1273,apple_pay,completed,2398.14,2024-06-28
1601,1273,bank_transfer,completed,4840.88,2024-06-28
1602,1274,google_pay,completed,5415.65,2025-07-30
1603,1275,debit_card,completed,4467.77,2025-08-28
1604,1276,bank_transfer,completed,2397.25,2025-02-08
1605,1277,credit_card,completed,1938.27,2025-12-12
1606,1277,apple_pay,completed,2428.61,2025-12-14
1607,1278,debit_card,completed,710.29,2025-11-05
1608,1279,paypal,completed,5462.38,2025-10-28
1609,1280,apple_pay,refunded,5456.03,2025-08-17
1610,1281,debit_card,pending,1266.0,2022-06-08
1611,1282,bank_transfer,completed,2751.51,2025-10-10
1612,1283,credit_card,completed,3253.12,2025-08-18
1613,1284,paypal,completed,1714.71,2024-06-05
1614,1285,apple_pay,completed,7236.34,2024-09-05
1615,1286,credit_card,completed,620.28,2025-12-11
1616,1286,credit_card,completed,1191.93,2025-12-11
1617,1287,debit_card,completed,3801.56,2025-12-24
1618,1288,bank_transfer,pending,3060.06,2025-11-27
1619,1288,google_pay,pending,1669.83,2025-11-28
1620,1289,apple_pay,completed,2417.97,2023-12-22
1621,1290,google_pay,pending,1961.7,2025-12-22
1622,1291,debit_card,pending,737.93,2025-10-30
1623,1291,credit_card,pending,1599.53,2025-10-31
1624,1292,paypal,completed,1006.26,2024-03-04
1625,1293,apple_pay,completed,1220.59,2025-03-28
1626,1294,google_pay,completed,9249.28,2023-03-21
1627,1295,credit_card,completed,1395.86,2025-01-15
1628,1295,apple_pay,completed,1120.48,2025-01-17
1629,1296,apple_pay,completed,1381.68,2022-06-01
1630,1297,credit_card,completed,1588.83,2024-07-13
1631,1298,google_pay,completed,2922.12,2024-12-04
1632,1299,google_pay,failed,1764.46,2025-10-28
1633,1299,credit_card,failed,1481.47,2025-10-28
1634,1300,credit_card,completed,5482.35,2025-09-07
1635,1301,bank_transfer,refunded,97.27,2025-10-16
1636,1302,apple_pay,completed,6858.49,2025-10-15
1637,1303,apple_pay,pending,354.6,2025-11-10
1638,1303,google_pay,pending,175.01,2025-11-12
1639,1304,google_pay,completed,3473.08,2024-03-20
1640,1305,bank_transfer,completed,2043.32,2023-12-18
1641,1306,apple_pay,completed,3221.96,2025-12-05
1642,1307,paypal,completed,6718.84,2025-05-14
1643,1308,apple_pay,completed,2597.75,2025-10-13
1644,1309,bank_transfer,completed,304.44,2024-04-28
1645,1309,credit_card,completed,212.22,2024-04-28
1646,1310,debit_card,completed,2216.42,2022-10-24
1647,1310,bank_transfer,completed,3531.9,2022-10-24
1648,1311,paypal,pending,4312.63,2025-11-20
1649,1312,google_pay,completed,735.63,2024-12-05
1650,1312,google_pay,completed,546.18,2024-12-05
1651,1313,paypal,completed,2340.46,2024-05-24
1652,1314,paypal,completed,2483.47,2024-07-22
1653,1315,debit_card,completed,3293.53,2022-12-11
1654,1316,paypal,completed,1459.29,2024-09-15
1655,1317,google_pay,completed,4139.48,2024-04-19
1656,1317,credit_card,completed,2486.87,2024-04-21
1657,1318,credit_card,completed,8827.11,2024-09-14
1658,1319,apple_pay,completed,3608.83,2024-04-07
1659,1320,google_pay,pending,1160.3,2025-12-18
1660,1321,credit_card,completed,702.24,2025-04-06
1661,1321,credit_card,completed,1151.05,2025-04-07
1662,1322,debit_card,completed,6853.31,2025-10-19
1663,1323,google_pay,pending,1696.79,2025-07-17
1664,1324,credit_card,completed,6909.59,2025-06-12
1665,1325,google_pay,completed,1487.69,2023-12-20
1666,1326,paypal,completed,2035.01,2024-12-09
1667,1327,credit_card,completed,3201.26,2025-10-16
1668,1328,google_pay,completed,657.51,2024-08-30
1669,1329,credit_card,completed,7309.7,2024-03-07
1670,1330,credit_card,completed,609.32,2025-12-18
1671,1330,google_pay,completed,470.09,2025-12-19
1672,1331,google_pay,completed,2905.76,2025-11-22
1673,1331,google_pay,completed,1555.82,2025-11-24
1674,1332,apple_pay,completed,3845.42,2024-02-11
1675,1333,apple_pay,completed,2608.34,2025-07-22
1676,1334,apple_pay,completed,2293.88,2025-09-07
1677,1335,paypal,completed,182.95,2024-06-25
1678,1336,credit_card,completed,1388.01,2025-02-01
1679,1336,paypal,completed,717.57,2025-02-01
1680,1337,apple_pay,completed,3076.11,2024-09-08
1681,1337,apple_pay,completed,3375.31,2024-09-09
1682,1338,bank_transfer,completed,12.2,2022-05-22
1683,1339,apple_pay,failed,3247.46,2025-05-17
1684,1340,debit_card,failed,238.99,2024-04-07
1685,1341,credit_card,completed,1250.75,2024-12-12
1686,1342,paypal,completed,564.42,2025-04-20
1687,1343,google_pay,completed,3598.59,2025-10-19
1688,1344,apple_pay,completed,2342.71,2025-10-17
1689,1345,bank_transfer,completed,1072.43,2025-11-06
1690,1345,paypal,completed,1248.17,2025-11-06
